"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total removed","Total","Biofuels production and direct air capture","Mt CO2","World",2040,2.65
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total removed","Total","Biofuels production and direct air capture","Mt CO2","World",2050,2.42
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total removed","Total","Biofuels production and direct air capture","Mt CO2","World",2035,372.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total removed","Total","Biofuels production and direct air capture","Mt CO2","World",2040,611.1
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total removed","Total","Biofuels production and direct air capture","Mt CO2","World",2050,1320.2
"World Energy Outlook 2025","Historical","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2010,0
"World Energy Outlook 2025","Historical","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2023,0.88
"World Energy Outlook 2025","Historical","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2024,0.88
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2035,2
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2040,2
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2050,7
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2035,1.7
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2040,2.1
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2050,1.88
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2035,190
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2040,239
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Modern bioenergy: liquid","Biofuels production","Mt CO2","World",2050,286
"World Energy Outlook 2025","Historical","CO2 total stored","Total","Direct air capture","Mt CO2","World",2010,0
"World Energy Outlook 2025","Historical","CO2 total stored","Total","Direct air capture","Mt CO2","World",2023,0.01
"World Energy Outlook 2025","Historical","CO2 total stored","Total","Direct air capture","Mt CO2","World",2024,0.01
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2035,0.54
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2040,0.54
"World Energy Outlook 2025","Current Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2050,0.54
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2035,0.54
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2040,0.54
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2050,0.54
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2035,182.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2040,372.11
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total stored","Total","Direct air capture","Mt CO2","World",2050,1034.2
"World Energy Outlook 2025","Historical","CO2 total","Total","Power sector inputs","Mt CO2","World",2010,12525.49
"World Energy Outlook 2025","Historical","CO2 total","Total","Power sector inputs","Mt CO2","World",2023,15311.18
"World Energy Outlook 2025","Historical","CO2 total","Total","Power sector inputs","Mt CO2","World",2024,15587.85
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2035,14793.84
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2040,14035.44
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2050,12809.07
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2035,12783.02
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2040,10750.54
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2050,8448.65
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2035,4172.97
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2040,406.28
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Power sector inputs","Mt CO2","World",2050,-278.48
"World Energy Outlook 2025","Historical","CO2 total","Coal","Power sector inputs","Mt CO2","World",2010,8958.25
"World Energy Outlook 2025","Historical","CO2 total","Coal","Power sector inputs","Mt CO2","World",2023,11253.72
"World Energy Outlook 2025","Historical","CO2 total","Coal","Power sector inputs","Mt CO2","World",2024,11458.14
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2035,10510.56
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2040,9704.14
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2050,8264.37
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2035,8795
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2040,6918.81
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2050,4874.61
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2035,2880.62
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2040,37.74
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Coal","Power sector inputs","Mt CO2","World",2050,20.34
"World Energy Outlook 2025","Historical","CO2 total","Oil","Power sector inputs","Mt CO2","World",2010,827.8
"World Energy Outlook 2025","Historical","CO2 total","Oil","Power sector inputs","Mt CO2","World",2023,653.33
"World Energy Outlook 2025","Historical","CO2 total","Oil","Power sector inputs","Mt CO2","World",2024,636.73
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2035,285.98
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2040,233.07
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2050,144.44
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2035,238.68
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2040,197.82
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2050,121.97
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2035,64.6
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2040,11.18
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Oil","Power sector inputs","Mt CO2","World",2050,0.17
"World Energy Outlook 2025","Historical","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2010,2624.83
"World Energy Outlook 2025","Historical","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2023,3255.81
"World Energy Outlook 2025","Historical","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2024,3345.41
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2035,3880.39
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2040,3991.21
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2050,4290.6
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2035,3633.06
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2040,3527.27
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2050,3343.07
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2035,1384.4
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2040,636.9
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Natural gas","Power sector inputs","Mt CO2","World",2050,108.94
"World Energy Outlook 2025","Historical","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2010,114.61
"World Energy Outlook 2025","Historical","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2023,148.32
"World Energy Outlook 2025","Historical","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2024,147.57
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2035,116.91
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2040,107.01
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2050,109.66
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2035,116.29
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2040,106.65
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2050,109.01
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2035,-156.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2040,-279.54
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Bioenergy and waste","Power sector inputs","Mt CO2","World",2050,-407.93
"World Energy Outlook 2025","Historical","CO2 total","Total","Other energy sector","Mt CO2","World",2010,1441.13
"World Energy Outlook 2025","Historical","CO2 total","Total","Other energy sector","Mt CO2","World",2023,1626.74
"World Energy Outlook 2025","Historical","CO2 total","Total","Other energy sector","Mt CO2","World",2024,1630.54
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2035,1706.72
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2040,1714.22
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2050,1740.61
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2035,1666.08
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2040,1632.3
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2050,1578.83
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2035,404.43
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2040,133.5
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Other energy sector","Mt CO2","World",2050,-106.63
"World Energy Outlook 2025","Historical","CO2 total","Total","Total final consumption","Mt CO2","World",2010,18629.8
"World Energy Outlook 2025","Historical","CO2 total","Total","Total final consumption","Mt CO2","World",2023,20608.59
"World Energy Outlook 2025","Historical","CO2 total","Total","Total final consumption","Mt CO2","World",2024,20657.39
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2035,21775.76
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2040,22149.47
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2050,22990.87
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2035,20602.13
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2040,20168.65
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2050,19403.2
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2035,13203.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2040,7964.95
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Total final consumption","Mt CO2","World",2050,1411.18
"World Energy Outlook 2025","Historical","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2010,4646.02
"World Energy Outlook 2025","Historical","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2023,4218.38
"World Energy Outlook 2025","Historical","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2024,4170.67
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2035,4056.58
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2040,4046.66
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2050,3952.49
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2035,3716.78
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2040,3569.16
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2050,3186.32
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2035,2462.41
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2040,1409.33
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Coal","Total final consumption","Mt CO2","World",2050,117.2
"World Energy Outlook 2025","Historical","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2010,9086.09
"World Energy Outlook 2025","Historical","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2023,10144.09
"World Energy Outlook 2025","Historical","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2024,10223.03
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2035,10539.31
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2040,10640.37
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2050,11217.69
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2035,9999.19
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2040,9631.05
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2050,9309.89
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2035,6264.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2040,3871.76
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Oil","Total final consumption","Mt CO2","World",2050,1017.04
"World Energy Outlook 2025","Historical","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2010,2867.05
"World Energy Outlook 2025","Historical","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2023,3542.59
"World Energy Outlook 2025","Historical","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2024,3604.04
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2035,4345.29
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2040,4555.12
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2050,4858.03
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2035,4110.42
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2040,4149.14
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2050,4100.98
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2035,2553.11
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2040,1542.54
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Natural gas","Total final consumption","Mt CO2","World",2050,188.59
"World Energy Outlook 2025","Historical","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2010,71.59
"World Energy Outlook 2025","Historical","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2023,136.29
"World Energy Outlook 2025","Historical","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2024,136.32
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2035,131.42
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2040,128.87
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2050,123.68
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2035,128.33
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2040,123.93
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2050,113.45
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2035,11.92
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2040,-108.63
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion","Bioenergy and waste","Total final consumption","Mt CO2","World",2050,-232.91
"World Energy Outlook 2025","Historical","CO2 total","Total","Industry","Mt CO2","World",2010,8248.74
"World Energy Outlook 2025","Historical","CO2 total","Total","Industry","Mt CO2","World",2023,9074.45
"World Energy Outlook 2025","Historical","CO2 total","Total","Industry","Mt CO2","World",2024,9057.03
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2035,9866.34
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2040,10140.62
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2050,10390.25
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2035,9250.42
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2040,9241.8
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Industry","Mt CO2","World",2050,8884.78
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Industry","Mt CO2","World",2035,6300.81
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Industry","Mt CO2","World",2040,3831.4
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 total","Total","Industry","Mt CO2","World",2050,452.39
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2010,1163.1
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2023,1361.57
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2024,1393.94
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2035,1631.04
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2040,1692.7
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2050,1725
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2035,1509
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2040,1510.98
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2050,1415.07
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2035,1021.85
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2040,660.76
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Chemicals","Mt CO2","World",2050,78.09
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2010,2119.51
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2023,2760.87
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2024,2750.35
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2035,2796.36
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2040,2837.17
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2050,2865.71
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2035,2607
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2040,2563.55
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2050,2395.92
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2035,1922.53
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2040,1223.53
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Iron and steel","Mt CO2","World",2050,215.57
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2010,1979.61
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2023,2409.25
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2024,2323.55
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2035,2411.17
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2040,2451.11
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2050,2433.43
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2035,2347.09
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2040,2359.34
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2050,2289.55
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2035,1575.18
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2040,843.75
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-metallic minerals: cement","Mt CO2","World",2050,48.45
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2010,175.66
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2023,241.2
"World Energy Outlook 2025","Historical","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2024,250.59
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2035,280.24
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2040,290.36
"World Energy Outlook 2025","Current Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2050,313.27
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2035,264.2
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2040,262.68
"World Energy Outlook 2025","Stated Policies Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2050,259.67
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2035,210.92
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2040,134.65
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","CO2 combustion and process","Total","Non-ferrous metals: aluminium","Mt CO2","World",2050,11.8
"World Energy Outlook 2025","Historical","CO2 total","Total","Transport","Mt CO2","World",2010,7021.55
"World Energy Outlook 2025","Historical","CO2 total","Total","Transport","Mt CO2","World",2023,8278.28
"World Energy Outlook 2025","Historical","CO2 total","Total","Transport","Mt CO2","World",2024,8358.32
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2035,8855.93
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2040,9016.87
"World Energy Outlook 2025","Current Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2050,9625.7
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2035,8450.85
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2040,8201.3
"World Energy Outlook 2025","Stated Policies Scenario","CO2 total","Total","Transport","Mt CO2","World",2050,7988.52
